home_WC_last5,home_D_PTS_last5,home_D_REB_last5,home_D_AST_last5,home_FT_PCT_last5,home_FG_PCT_last5,home_FG3_PCT_last5,away_WC_last5,away_D_PTS_last5,away_D_REB_last5,away_D_AST_last5,away_FT_PCT_last5,away_FG_PCT_last5,away_FG3_PCT_last5,home_days_passed,away_days_passed,HOME_WINS,GAME_DATE_EST
3,-1.0,-2.4,-2.4,0.7542,0.48019999999999996,0.4224,5,11.4,5.0,-0.8,0.7902,0.5184,0.414,4.0,4.0,1,2010-05-23
5,14.2,0.2,7.6,0.7222,0.4726,0.42679999999999996,2,2.8,4.4,-0.8,0.7058,0.44799999999999995,0.33199999999999996,2.0,2.0,0,2010-05-24
3,-0.8,-5.0,-0.8,0.7736,0.488,0.3776,4,8.0,1.6,-0.4,0.8002,0.5138,0.4231999999999999,2.0,2.0,1,2010-05-25
2,-2.4,0.2,-3.2,0.6918,0.43579999999999997,0.3344,4,7.0,-1.0,6.6,0.7344,0.4468,0.3758,2.0,2.0,1,2010-05-26
3,6.0,-0.8,1.0,0.7394000000000001,0.5186,0.3978,3,-1.8,-0.8,-1.0,0.7817999999999999,0.47919999999999996,0.3356,2.0,2.0,1,2010-05-27
3,1.0,-2.2,5.8,0.7605999999999999,0.4446,0.40459999999999996,2,-1.0,2.2,-5.8,0.7466,0.42939999999999995,0.352,2.0,2.0,1,2010-05-28
2,-3.4,-1.6,-3.2,0.7555999999999999,0.4814,0.3188,3,3.4,1.6,3.2,0.7522,0.5105999999999999,0.3856,2.0,2.0,0,2010-05-29
3,0.8,2.0,2.8,0.7527999999999999,0.48860000000000003,0.37479999999999997,3,2.6,1.2,4.6,0.7698,0.4408,0.4098,5.0,6.0,1,2010-06-03
3,1.0,3.2,2.0,0.7605999999999999,0.47059999999999996,0.3422,2,-0.6,-1.4,4.4,0.7792,0.4356,0.3632,3.0,3.0,0,2010-06-06
2,-3.4,-1.8,3.8,0.7902,0.4282,0.3918,3,1.0,2.0,-0.2,0.7518,0.4556,0.3314,2.0,2.0,0,2010-06-08
2,-4.0,-4.2,5.2,0.7702,0.4316,0.38059999999999994,4,4.2,6.6,-2.0,0.8192,0.446,0.29379999999999995,2.0,2.0,1,2010-06-10
3,1.6,0.6,5.0,0.782,0.4346,0.34299999999999997,3,2.4,3.4,-4.2,0.8088,0.4526,0.3054,3.0,3.0,1,2010-06-13
2,-0.4,1.2,-5.8,0.7754,0.438,0.2956,3,0.4,-1.2,5.8,0.7574,0.46179999999999993,0.302,2.0,2.0,1,2010-06-15
2,1.4,1.6,-5.6,0.7996,0.4242,0.2788,3,-1.4,-1.6,5.6,0.7108000000000001,0.4417999999999999,0.3254,2.0,2.0,1,2010-06-17
0,-14.6,-4.4,-4.8,0.7336,0.45439999999999997,0.3696,3,4.0,5.2,-5.0,0.7836000000000001,0.4076000000000001,0.2734,173.0,109.0,1,2010-10-04
1,-8.0,-1.8,-4.0,0.768,0.43879999999999997,0.2848,0,-9.2,-2.6,4.2,0.7487999999999999,0.43479999999999996,0.2746,145.0,162.0,1,2010-10-05
1,-8.2,-2.0,-4.4,0.7364,0.4354,0.37479999999999997,3,-0.8,-3.4,-5.6,0.7986,0.46699999999999997,0.3368,161.0,174.0,1,2010-10-05
1,-1.8,0.8,-0.4,0.8326,0.42119999999999996,0.32720000000000005,2,-7.4,2.4,2.4,0.723,0.4948,0.4446,159.0,174.0,0,2010-10-05
1,-4.2,2.8,-3.0,0.7458,0.4826,0.37160000000000004,2,-0.8,-2.0,-2.8,0.7712,0.476,0.3426,175.0,129.0,1,2010-10-05
3,3.2,-1.6,3.4,0.8116,0.487,0.4136,2,-2.6,-1.2,-4.6,0.719,0.4324,0.3612,174.0,130.0,0,2010-10-05
1,-1.2,-1.2,6.2,0.6317999999999999,0.5172,0.43739999999999996,1,-7.8,0.4,-6.6,0.7958000000000001,0.4284,0.25759999999999994,174.0,174.0,0,2010-10-05
3,-1.2,-5.4,0.6,0.8686,0.4248,0.345,1,-9.2,-0.4,-4.2,0.8,0.44020000000000004,0.28019999999999995,156.0,161.0,1,2010-10-05
1,-13.4,-3.6,-1.0,0.7338,0.42219999999999996,0.374,2,-6.8,-0.8,0.0,0.7044,0.488,0.33899999999999997,159.0,174.0,1,2010-10-05
1,-9.0,-4.4,-3.2,0.7366,0.4664,0.403,1,-8.6,-0.4,-3.0,0.8314,0.46399999999999997,0.422,2.0,175.0,1,2010-10-06
2,-4.0,-5.2,5.0,0.7333999999999999,0.43759999999999993,0.26280000000000003,1,-1.8,-3.6,3.2,0.6728,0.4908,0.37079999999999996,111.0,1.0,1,2010-10-06
1,-13.6,-1.0,-9.0,0.7234,0.4593999999999999,0.2372,3,0.6,-7.4,-0.2,0.7448,0.4673999999999999,0.33019999999999994,175.0,175.0,1,2010-10-06
0,-10.4,-3.8,4.0,0.7038,0.4182,0.2718,2,-0.4,1.0,-5.6,0.8338000000000001,0.3894,0.32599999999999996,1.0,159.0,0,2010-10-06
2,-1.2,-3.2,-3.2,0.7574,0.4744,0.2842,2,-0.2,-4.8,3.6,0.76,0.5234,0.36479999999999996,1.0,175.0,0,2010-10-06
2,-2.0,0.0,1.6,0.8099999999999999,0.46840000000000004,0.3618,1,-5.4,-0.8,3.6,0.6652,0.471,0.3594,2.0,151.0,1,2010-10-07
1,0.4,4.4,0.8,0.7888,0.43579999999999997,0.30920000000000003,1,-8.4,-1.0,-2.6,0.7788,0.44020000000000004,0.3016,2.0,2.0,1,2010-10-07
1,-4.2,-2.2,4.2,0.7418,0.4606,0.3608,2,-1.8,-1.6,2.8,0.7365999999999999,0.442,0.426,150.0,2.0,1,2010-10-07
2,-2.6,4.4,-2.0,0.758,0.4508,0.3034,3,3.0,-0.4,4.8,0.772,0.43859999999999993,0.26280000000000003,2.0,1.0,0,2010-10-07
2,-1.4,3.2,-1.6,0.7912000000000001,0.4316,0.2968,3,-1.4,3.0,2.2,0.6896,0.48839999999999995,0.4202,2.0,2.0,0,2010-10-07
1,-16.0,-3.0,-5.4,0.7816000000000001,0.3974,0.3182,2,-8.0,2.6,-6.0,0.7003999999999999,0.4593999999999999,0.256,150.0,1.0,0,2010-10-07
2,0.4,6.8,-0.8,0.7652,0.4981999999999999,0.3694,2,-11.0,0.2,-1.2,0.7522,0.4768,0.3224,2.0,2.0,0,2010-10-07
3,1.2,-10.8,-3.0,0.7939999999999999,0.47000000000000003,0.4426,3,-0.2,4.8,1.0,0.7290000000000001,0.4894,0.3202,177.0,1.0,1,2010-10-08
2,-3.2,-1.2,-2.4,0.7076,0.46240000000000003,0.3944,3,1.0,3.6,-5.0,0.8008000000000001,0.39,0.3576,3.0,2.0,1,2010-10-08
2,-4.4,-2.6,-7.2,0.7378,0.4676,0.3344,3,-3.0,-3.0,-0.8,0.8513999999999999,0.42379999999999995,0.30799999999999994,3.0,3.0,1,2010-10-08
1,-4.0,-0.8,-7.2,0.7632,0.4558,0.33740000000000003,2,1.2,-4.0,4.2,0.7582,0.44299999999999995,0.4582,161.0,1.0,1,2010-10-08
1,-7.4,-5.2,-1.6,0.735,0.43740000000000007,0.29719999999999996,3,-0.6,-1.0,3.4,0.7054,0.4718,0.4232,1.0,1.0,1,2010-10-08
2,-1.4,-10.8,-0.2,0.7382,0.445,0.3208,3,-0.2,-1.6,-2.8,0.7398,0.44980000000000003,0.3406,2.0,3.0,0,2010-10-08
0,-8.0,-0.2,2.8,0.6926,0.4502,0.3428,3,4.0,5.4,1.4,0.7474000000000001,0.47240000000000004,0.3378,2.0,1.0,1,2010-10-09
2,-0.8,0.2,-1.0,0.7574,0.507,0.3782,2,-8.8,0.0,-7.4,0.7462,0.4514,0.27840000000000004,178.0,2.0,0,2010-10-09
2,-5.4,-4.4,-3.0,0.8513999999999999,0.4006,0.32439999999999997,0,-9.4,-5.4,3.6,0.711,0.4208,0.3218,1.0,3.0,1,2010-10-09
1,-13.2,-4.2,-4.4,0.6963999999999999,0.4574,0.26759999999999995,2,2.2,8.4,0.0,0.7764,0.42379999999999995,0.2892,3.0,2.0,1,2010-10-09
2,-2.8,-0.2,0.0,0.7809999999999999,0.461,0.3538,1,-3.4,-11.0,-0.6,0.766,0.4164,0.2802,2.0,1.0,1,2010-10-09
1,-5.6,2.4,-2.6,0.7556,0.43739999999999996,0.3114,1,-6.4,-7.0,2.6,0.7516,0.4558,0.31399999999999995,2.0,3.0,1,2010-10-09
4,5.8,2.4,0.2,0.7034,0.4462,0.3538,2,3.4,0.0,1.2,0.7891999999999999,0.5006,0.4758,2.0,1.0,1,2010-10-10
3,7.4,-9.6,-3.2,0.7948,0.4692,0.476,1,-10.4,2.2,-3.0,0.7262,0.47219999999999995,0.29660000000000003,2.0,3.0,1,2010-10-10
3,2.4,-0.6,4.8,0.7402,0.43439999999999995,0.3194,3,12.2,-2.8,4.6,0.709,0.529,0.41419999999999996,3.0,4.0,1,2010-10-10
3,6.0,-1.8,0.8,0.7859999999999999,0.4852,0.3114,1,-10.0,2.4,-4.0,0.7688,0.3832,0.26339999999999997,1.0,3.0,0,2010-10-10
2,-4.8,-1.0,-5.4,0.754,0.47000000000000003,0.3364,0,-21.0,-6.4,-4.6,0.7424000000000001,0.4064,0.2876,3.0,4.0,1,2010-10-11
2,1.2,8.8,0.4,0.7532,0.4196,0.2862,2,-6.8,4.8,-2.4,0.7734,0.39859999999999995,0.2698,2.0,1.0,0,2010-10-11
1,-2.6,-5.6,3.0,0.732,0.44279999999999997,0.4668,1,-5.0,-1.4,1.6,0.7344,0.4532,0.3742,3.0,4.0,0,2010-10-11
0,-10.4,-8.8,-0.4,0.763,0.41259999999999997,0.23979999999999996,3,2.0,0.4,4.8,0.7434000000000001,0.42779999999999996,0.3494,3.0,2.0,1,2010-10-12
3,-0.8,-5.8,1.4,0.6804,0.46299999999999997,0.3946,0,-14.2,-1.4,-2.4,0.7364,0.42539999999999994,0.3644,4.0,1.0,1,2010-10-12
1,-13.4,-8.6,-4.0,0.701,0.43879999999999997,0.24799999999999994,2,-2.2,2.2,1.8,0.7072,0.4652,0.4276,3.0,1.0,0,2010-10-12
2,-8.8,-0.2,-1.2,0.7052,0.4638,0.3342,1,-2.8,0.6,4.2,0.6972,0.4462,0.3578,4.0,3.0,0,2010-10-12
2,-1.4,-2.4,-5.6,0.8366,0.3786,0.3534,3,-3.6,3.4,-5.4,0.7676000000000001,0.44000000000000006,0.27840000000000004,4.0,3.0,0,2010-10-12
2,-6.0,1.2,-4.8,0.7776,0.46099999999999997,0.4422,2,-1.4,-0.4,-7.0,0.718,0.4624,0.3886,6.0,4.0,1,2010-10-12
1,-5.6,-1.8,-0.6,0.6996,0.44279999999999997,0.32799999999999996,3,12.6,-2.6,3.4,0.6976,0.513,0.47859999999999997,4.0,2.0,1,2010-10-12
1,-8.6,0.4,0.4,0.708,0.4462,0.3036,4,9.8,-5.6,-3.2,0.7996,0.47119999999999995,0.4184,2.0,2.0,1,2010-10-12
0,-12.8,-9.2,-3.8,0.7788,0.3928,0.2684,3,2.4,5.8,0.6,0.788,0.4688,0.49160000000000004,4.0,1.0,1,2010-10-13
1,-8.2,-5.2,-1.8,0.807,0.4542,0.4,3,4.2,4.8,2.8,0.7889999999999999,0.4612,0.41500000000000004,7.0,1.0,0,2010-10-13
2,2.8,-1.2,-1.0,0.711,0.46740000000000004,0.3004,2,-2.8,1.4,-1.2,0.7242,0.41719999999999996,0.3478,3.0,4.0,1,2010-10-13
3,12.0,-5.4,3.2,0.7152000000000001,0.5267999999999999,0.5134000000000001,1,-7.8,-9.0,-1.2,0.8114000000000001,0.3978,0.31039999999999995,1.0,1.0,1,2010-10-13
3,-2.2,-2.2,-5.2,0.7644,0.48279999999999995,0.368,1,-4.4,6.2,-0.6,0.7356,0.4053999999999999,0.26959999999999995,2.0,2.0,0,2010-10-13
2,-1.2,4.2,-3.6,0.7176,0.40679999999999994,0.304,2,-2.8,2.8,1.2,0.7088,0.446,0.2952,9.0,1.0,1,2010-10-13
2,-7.2,-1.2,-1.4,0.7981999999999999,0.4702,0.47359999999999997,3,1.0,6.6,-0.6,0.7190000000000001,0.44620000000000004,0.344,3.0,4.0,1,2010-10-13
2,-4.4,-1.6,2.2,0.6952,0.45519999999999994,0.3448,2,-1.8,-0.6,-6.0,0.7102,0.45999999999999996,0.3978,2.0,2.0,0,2010-10-14
3,0.4,4.4,1.4,0.7436,0.47359999999999997,0.39039999999999997,1,-14.0,-5.4,-2.0,0.6806,0.43520000000000003,0.25099999999999995,2.0,2.0,1,2010-10-14
4,4.4,-4.6,1.4,0.694,0.4694,0.39120000000000005,2,-4.6,-3.6,-3.2,0.8513999999999999,0.39139999999999997,0.31799999999999995,2.0,5.0,0,2010-10-14
3,0.8,7.2,-2.2,0.7714000000000001,0.39039999999999997,0.26480000000000004,2,-1.0,4.0,1.8,0.6874,0.42679999999999996,0.3356,3.0,2.0,1,2010-10-14
4,15.8,5.8,2.6,0.7336,0.4866,0.3936,0,-8.0,-6.2,3.6,0.702,0.40859999999999996,0.2694,4.0,5.0,1,2010-10-14
3,4.4,3.4,1.2,0.7614,0.43740000000000007,0.4518,3,-0.4,-2.8,-0.8,0.7726,0.48260000000000003,0.3892,2.0,2.0,1,2010-10-15
3,9.8,-6.4,-1.0,0.6788000000000001,0.4986,0.45999999999999996,4,5.6,9.6,1.4,0.7626,0.477,0.40659999999999996,2.0,2.0,0,2010-10-15
2,2.8,1.0,1.8,0.6808,0.4732,0.3614,2,-1.4,7.4,0.0,0.6666000000000001,0.42160000000000003,0.3014,3.0,2.0,0,2010-10-15
1,-6.4,-3.2,-2.2,0.7704000000000001,0.39459999999999995,0.24939999999999998,3,-2.2,-0.4,1.0,0.8177999999999999,0.4436,0.46180000000000004,2.0,2.0,1,2010-10-15
2,-8.4,-4.8,-3.4,0.7941999999999999,0.426,0.45119999999999993,0,-14.4,-4.2,-4.0,0.6228,0.44539999999999996,0.3554,1.0,4.0,0,2010-10-16
1,-0.6,-5.8,1.6,0.7694,0.44539999999999996,0.4506,3,5.4,-5.8,-3.8,0.8086,0.4544,0.3376,5.0,4.0,1,2010-10-16
1,-8.6,-3.2,0.6,0.7110000000000001,0.42379999999999995,0.2974,4,2.8,7.2,2.2,0.7508,0.47400000000000003,0.354,2.0,2.0,0,2010-10-16
0,-9.8,-5.2,3.0,0.6892,0.4029999999999999,0.32599999999999996,2,-3.6,-2.8,-0.4,0.7969999999999999,0.454,0.3866,2.0,1.0,1,2010-10-16
4,4.8,3.6,-3.6,0.7292,0.4932,0.3384,3,-0.2,-2.6,-3.4,0.8234,0.40619999999999995,0.2892,4.0,2.0,1,2010-10-16
4,14.2,3.4,3.2,0.7274,0.4654,0.35819999999999996,2,2.4,1.4,3.6,0.6828000000000001,0.4606,0.39239999999999997,2.0,1.0,1,2010-10-16
4,1.0,6.4,0.2,0.7314,0.48979999999999996,0.4822,1,-5.8,-6.6,-0.4,0.7952,0.4422,0.3722,1.0,3.0,1,2010-10-16
3,0.8,5.6,-1.0,0.674,0.40459999999999996,0.3198,3,1.4,0.0,-4.4,0.729,0.44279999999999997,0.386,3.0,2.0,1,2010-10-16
2,-2.8,0.0,-0.8,0.6922,0.417,0.3588,3,6.4,2.0,0.6,0.7792,0.45039999999999997,0.3086,3.0,3.0,0,2010-10-16
2,5.2,-5.4,-2.2,0.6616,0.454,0.4266,1,-14.6,-6.8,-4.0,0.6638,0.43039999999999995,0.23899999999999996,2.0,3.0,1,2010-10-17
4,3.4,8.2,1.6,0.6950000000000001,0.42519999999999997,0.2932,5,8.2,6.4,3.4,0.7464000000000001,0.49079999999999996,0.35860000000000003,1.0,1.0,0,2010-10-17
4,7.6,3.4,0.8,0.7363999999999999,0.42860000000000004,0.47539999999999993,3,1.2,-0.8,-2.4,0.828,0.40679999999999994,0.311,2.0,1.0,1,2010-10-17
1,-5.8,-10.8,-2.4,0.7614000000000001,0.43179999999999996,0.3774,3,2.6,-4.8,0.8,0.6458,0.45899999999999996,0.3904,1.0,3.0,1,2010-10-17
2,-2.8,-2.2,-5.4,0.7274,0.4286,0.3302,1,-5.2,-2.8,0.0,0.7043999999999999,0.43620000000000003,0.3422,1.0,1.0,1,2010-10-17
3,4.6,-0.8,-1.8,0.8044,0.4782,0.35459999999999997,2,3.8,-4.6,1.2,0.7696,0.477,0.4608,2.0,2.0,1,2010-10-18
2,-3.4,1.0,2.0,0.6914,0.41079999999999994,0.3134,1,-9.6,-3.8,-5.2,0.8004,0.3828,0.3638,4.0,6.0,0,2010-10-18
5,9.4,6.6,-2.2,0.7144,0.489,0.33280000000000004,1,-12.0,-3.8,-2.8,0.7966,0.3752,0.3578,2.0,2.0,1,2010-10-18
2,-3.6,5.4,0.0,0.7856000000000001,0.42919999999999997,0.30239999999999995,1,-7.4,-4.0,1.8,0.7154,0.40659999999999996,0.33999999999999997,5.0,2.0,0,2010-10-18
1,-6.4,-2.8,-1.6,0.6212,0.45680000000000004,0.35760000000000003,5,24.2,8.4,6.0,0.7532,0.5038,0.40359999999999996,2.0,2.0,0,2010-10-18
3,-2.0,6.8,0.8,0.6808,0.4196,0.2872,5,8.4,3.2,5.4,0.7938,0.4952,0.3402,2.0,2.0,0,2010-10-19
0,-12.4,-6.0,-0.4,0.7458,0.4226,0.3436,2,-2.2,2.4,-1.6,0.7243999999999999,0.4288,0.3126,2.0,6.0,0,2010-10-19
1,-16.0,-8.4,-3.6,0.6666000000000001,0.4246,0.26859999999999995,3,7.8,1.2,0.8,0.8036,0.46699999999999997,0.31679999999999997,2.0,1.0,1,2010-10-19
4,4.8,5.6,1.6,0.7567999999999999,0.42300000000000004,0.4478,2,-5.6,-1.6,-0.2,0.7368,0.40119999999999995,0.31320000000000003,2.0,4.0,0,2010-10-19
4,7.8,6.8,-1.2,0.7968,0.41739999999999994,0.306,1,-5.6,-6.4,-0.8,0.8092,0.3796,0.2788,5.0,6.0,1,2010-10-19
3,-0.4,0.6,-5.4,0.7696,0.43739999999999996,0.3424,2,-3.0,-1.8,-3.8,0.817,0.4042,0.3862,2.0,1.0,1,2010-10-19
1,-7.6,-11.6,0.8,0.7378,0.40920000000000006,0.3378,2,-3.2,-1.0,-0.2,0.704,0.4286,0.3996,2.0,3.0,1,2010-10-19
2,-1.0,-2.2,1.0,0.7912,0.4484,0.3984,2,1.6,-1.8,0.6,0.6506000000000001,0.449,0.3882,3.0,2.0,1,2010-10-19
4,2.8,9.0,0.4,0.7684,0.502,0.4422,1,-5.8,0.8,-2.2,0.7196,0.41559999999999997,0.3462,4.0,1.0,1,2010-10-20
5,28.2,12.6,6.4,0.7156,0.5134000000000001,0.4412,3,0.0,4.8,-1.6,0.6694,0.4164,0.25839999999999996,2.0,5.0,1,2010-10-20
2,-3.2,-2.4,2.6,0.7398,0.45619999999999994,0.41999999999999993,1,-11.6,-1.6,-3.2,0.7886,0.3856,0.282,2.0,2.0,1,2010-10-20
1,-7.4,-4.6,-0.2,0.8016,0.38039999999999996,0.32939999999999997,2,-2.8,-16.2,2.0,0.7328,0.41740000000000005,0.3516,1.0,1.0,1,2010-10-20
2,-0.8,-2.8,-3.0,0.6664,0.4488,0.3692,2,-3.4,1.4,1.8,0.6994,0.4378,0.3788,3.0,4.0,0,2010-10-20
2,-4.0,-1.4,2.8,0.7056,0.4042,0.33399999999999996,4,10.2,1.2,2.0,0.7712,0.4582,0.34619999999999995,3.0,5.0,1,2010-10-21
1,-9.4,-4.8,-1.4,0.6282,0.43740000000000007,0.3452,2,-2.8,6.6,1.0,0.7952,0.42919999999999997,0.33999999999999997,3.0,3.0,1,2010-10-21
1,-6.4,-6.2,-0.4,0.7506,0.45619999999999994,0.385,3,0.6,1.2,-3.2,0.8154,0.44719999999999993,0.3364,3.0,2.0,1,2010-10-21
2,-4.4,2.4,2.4,0.7056,0.42119999999999996,0.30439999999999995,2,-1.2,0.2,-1.2,0.7704,0.42160000000000003,0.2218,2.0,2.0,1,2010-10-21
4,8.0,4.0,0.4,0.8051999999999999,0.45619999999999994,0.346,2,-1.6,-5.4,-3.2,0.8263999999999999,0.3964,0.33599999999999997,2.0,4.0,1,2010-10-21
2,-5.8,-2.6,-5.0,0.7916000000000001,0.42519999999999997,0.3908,1,-2.2,-0.8,-0.6,0.7773999999999999,0.40700000000000003,0.282,2.0,1.0,1,2010-10-21
5,8.2,2.4,3.8,0.8151999999999999,0.4732,0.304,2,-4.6,-0.2,-3.2,0.7134,0.40199999999999997,0.3126,3.0,3.0,1,2010-10-22
2,-1.8,-4.0,0.2,0.7942,0.39659999999999995,0.2888,3,2.8,-0.2,0.2,0.7504000000000001,0.42539999999999994,0.417,1.0,3.0,0,2010-10-22
2,-0.8,-5.2,-0.6,0.7802,0.44079999999999997,0.3528,5,10.0,3.8,-2.2,0.7318,0.4946,0.35100000000000003,3.0,4.0,0,2010-10-22
2,-6.0,-0.2,-2.4,0.6392,0.41100000000000003,0.2428,3,8.0,0.0,3.0,0.7868,0.47459999999999997,0.3846,2.0,1.0,1,2010-10-22
2,-1.4,0.2,-1.6,0.6866,0.46419999999999995,0.30679999999999996,2,-7.0,-14.0,-0.8,0.7474000000000001,0.4072,0.34700000000000003,2.0,2.0,1,2010-10-22
3,-1.0,3.6,1.0,0.7092,0.4524,0.3986,3,-4.4,1.6,2.0,0.7460000000000001,0.4168,0.3426,2.0,3.0,1,2010-10-22
3,3.6,-0.4,4.0,0.742,0.4446,0.36479999999999996,1,-7.2,1.6,-2.0,0.7732,0.4264,0.20599999999999996,1.0,1.0,1,2010-10-22
3,-1.0,-0.4,1.6,0.7594000000000001,0.4542,0.39139999999999997,2,-6.8,-5.8,-1.8,0.6462,0.4184,0.3942,2.0,1.0,1,2010-10-22
2,-4.8,-8.0,-1.6,0.7098000000000001,0.4246,0.2768,3,2.0,-0.4,-1.6,0.8476000000000001,0.4346,0.3338,3.0,1.0,0,2010-10-22
4,5.0,8.4,1.8,0.7767999999999999,0.5096,0.4532,1,-7.8,5.4,-2.6,0.8114000000000001,0.39620000000000005,0.36679999999999996,6.0,5.0,1,2010-10-26
2,-4.2,-1.8,-1.2,0.78,0.44819999999999993,0.3428,1,-14.0,-6.4,-3.2,0.7232000000000001,0.43359999999999993,0.2706,5.0,4.0,1,2010-10-26
3,3.6,-2.8,2.6,0.7898000000000001,0.43899999999999995,0.3432,2,1.0,0.0,-0.8,0.768,0.4508,0.406,4.0,4.0,1,2010-10-26
3,3.4,5.0,1.0,0.709,0.4606,0.3132,2,-7.4,-12.2,-2.4,0.7576,0.426,0.34140000000000004,5.0,5.0,0,2010-10-27
2,3.6,1.8,2.8,0.7894,0.4276,0.38859999999999995,0,-10.8,1.6,-6.4,0.7906000000000001,0.38280000000000003,0.4034,7.0,1.0,0,2010-10-27
3,0.2,-1.0,-3.2,0.7208,0.4242,0.385,2,-0.4,2.8,-2.6,0.7258,0.3916,0.3752,5.0,5.0,0,2010-10-27
5,9.8,5.0,1.0,0.67,0.5105999999999999,0.3198,2,-11.6,-8.6,-4.2,0.6494,0.395,0.33920000000000006,5.0,5.0,0,2010-10-27
1,-8.0,1.4,-5.0,0.749,0.4314,0.3156,1,-3.2,-4.2,-1.8,0.8046,0.42679999999999996,0.3276,7.0,5.0,1,2010-10-27
0,-8.0,0.2,-2.0,0.747,0.4178,0.20140000000000002,1,-3.6,-4.8,1.8,0.8022,0.41079999999999994,0.286,6.0,5.0,1,2010-10-27
5,12.0,1.8,0.0,0.8346,0.46819999999999995,0.33599999999999997,5,8.8,7.2,5.8,0.7392000000000001,0.5024,0.44419999999999993,6.0,1.0,1,2010-10-27
3,-4.2,-1.4,-0.8,0.6596,0.42960000000000004,0.25,4,7.2,1.8,3.8,0.7754,0.47719999999999996,0.449,5.0,5.0,1,2010-10-27
3,-1.8,-0.2,1.8,0.7325999999999999,0.4231999999999999,0.3568,3,-8.6,1.6,1.2,0.692,0.41419999999999996,0.3482,6.0,5.0,1,2010-10-27
3,8.6,-2.4,0.6,0.8443999999999999,0.492,0.37059999999999993,5,9.4,2.4,5.2,0.8029999999999999,0.47359999999999997,0.35700000000000004,5.0,5.0,1,2010-10-27
1,-4.0,6.6,-2.2,0.7732,0.4368,0.2352,2,1.8,1.4,1.6,0.8288,0.4486,0.4304,5.0,1.0,1,2010-10-27
2,-3.6,-3.4,-2.8,0.8144,0.4372,0.3674,3,2.4,3.0,1.0,0.7494,0.43859999999999993,0.3668,6.0,5.0,1,2010-10-27
0,-4.8,-3.8,1.6,0.7592,0.4418,0.35459999999999997,3,0.6,2.2,1.4,0.7896,0.45220000000000005,0.3628,8.0,1.0,0,2010-10-27
5,31.8,11.0,8.0,0.7212,0.5368,0.446,1,-2.4,2.0,-0.8,0.6218,0.4476,0.3682,8.0,9.0,1,2010-10-28
4,2.8,-1.4,3.0,0.7722,0.4542,0.3486,1,-15.8,-11.4,-6.6,0.7432000000000001,0.44079999999999997,0.29579999999999995,1.0,2.0,0,2010-10-28
4,6.6,5.2,5.8,0.7416,0.49939999999999996,0.4276,3,-3.8,-7.6,-3.4,0.7892,0.4324,0.3362,2.0,2.0,1,2010-10-29
4,6.8,1.8,2.4,0.8146000000000001,0.4784,0.426,3,-4.4,1.6,1.6,0.6594,0.4372,0.3612,2.0,2.0,0,2010-10-29
1,-7.6,2.2,-6.2,0.7572,0.4444,0.3286,3,1.6,3.4,-2.8,0.7274,0.4151999999999999,0.361,2.0,2.0,1,2010-10-29
2,1.8,2.6,5.0,0.7779999999999999,0.4436,0.433,3,-5.6,-6.0,-1.2,0.7436,0.39740000000000003,0.33920000000000006,2.0,2.0,0,2010-10-29
2,1.8,5.2,3.4,0.7454000000000001,0.44539999999999996,0.3066,5,12.4,2.0,-1.6,0.8432000000000001,0.46099999999999997,0.3516,2.0,2.0,1,2010-10-29
1,-5.4,1.0,-6.4,0.8026,0.4034,0.4306,5,26.8,14.0,6.2,0.6824,0.5187999999999999,0.4013999999999999,2.0,1.0,1,2010-10-29
4,0.0,0.0,-0.2,0.7043999999999999,0.4652,0.27,4,5.4,1.8,0.2,0.6622,0.5164,0.3624,2.0,2.0,0,2010-10-29
1,-6.6,0.6,0.8,0.7514,0.4166,0.2056,4,14.4,0.4,1.8,0.8545999999999999,0.49239999999999995,0.38059999999999994,2.0,2.0,1,2010-10-29
2,-0.6,8.0,-2.2,0.7824,0.4476,0.2374,0,-6.6,-4.8,1.4,0.7358,0.43979999999999997,0.329,2.0,2.0,1,2010-10-29
2,-10.4,-8.2,-4.6,0.7474000000000001,0.4448,0.3156,3,2.6,-7.0,1.0,0.8022,0.4224,0.382,1.0,3.0,0,2010-10-29
3,2.4,2.2,-2.6,0.7445999999999999,0.45499999999999996,0.40099999999999997,0,-6.0,-3.8,0.4,0.7516,0.41600000000000004,0.3306,2.0,2.0,1,2010-10-29
1,-2.8,-5.0,-2.0,0.7464,0.4226,0.3318,3,0.0,-1.6,-1.8,0.7816000000000001,0.44799999999999995,0.3318,2.0,2.0,0,2010-10-29
2,-3.6,0.0,0.8,0.7238,0.4194,0.2954,1,-0.8,-5.0,-1.0,0.7285999999999999,0.4492,0.4208,3.0,1.0,1,2010-10-30
1,-1.0,-2.0,-0.8,0.8022,0.4518,0.409,3,12.4,-0.8,2.4,0.8294,0.49399999999999994,0.3896,3.0,1.0,0,2010-10-30
0,-5.4,-6.0,1.6,0.7596,0.42140000000000005,0.2966,3,5.6,3.2,0.2,0.8168,0.47319999999999995,0.426,1.0,1.0,1,2010-10-30
3,-6.2,-3.6,2.0,0.701,0.4436,0.394,1,-1.0,2.4,3.0,0.7714,0.4314,0.3574,1.0,1.0,1,2010-10-30
4,1.6,1.8,-1.6,0.6894,0.46259999999999996,0.31579999999999997,3,2.4,6.0,-4.6,0.7556,0.44020000000000004,0.382,1.0,1.0,1,2010-10-30
