home_WC_last5,home_D_PTS_last5,home_D_REB_last5,home_D_AST_last5,home_FT_PCT_last5,home_FG_PCT_last5,home_FG3_PCT_last5,away_WC_last5,away_D_PTS_last5,away_D_REB_last5,away_D_AST_last5,away_FT_PCT_last5,away_FG_PCT_last5,away_FG3_PCT_last5,HOME_WINS,GAME_DATE_EST
1,8.0,10.0,2.0,0.731,0.3879999999999999,0.4579999999999999,0,-8.0,-10.0,-2.0,0.7809999999999999,0.373,0.409,0,2011-06-02
1,2.0,11.0,5.0,0.81,0.48,0.353,0,-2.0,-11.0,-5.0,0.667,0.466,0.3,0,2011-06-05
0,-2.0,6.0,-2.0,0.815,0.4,0.381,1,2.0,-6.0,2.0,0.8,0.436,0.421,1,2011-06-07
1,3.0,-3.0,-6.0,0.8,0.397,0.211,0,-3.0,3.0,6.0,0.708,0.4270000000000001,0.143,1,2011-06-09
0,-9.0,10.0,2.0,0.8079999999999999,0.529,0.4,1,9.0,-10.0,-2.0,0.778,0.565,0.684,0,2011-06-12
0,-27.0,0.0,-13.0,0.923,0.392,0.4379999999999999,0,-3.0,3.0,6.0,0.7140000000000001,0.358,0.318,0,2011-12-16
0,-15.0,-5.0,-12.0,0.789,0.3979999999999999,0.3329999999999999,0,-18.0,-13.0,-3.0,0.944,0.429,0.214,0,2011-12-16
1,4.0,1.0,-1.0,0.774,0.487,0.353,1,7.0,-4.0,-1.0,0.862,0.422,0.238,0,2011-12-16
0,-7.0,4.0,1.0,0.733,0.433,0.3329999999999999,0,-6.0,-6.0,3.0,0.647,0.47,0.2,0,2011-12-16
1,24.0,-7.0,15.0,0.667,0.511,0.435,0,-8.0,10.0,-6.0,0.579,0.455,0.292,1,2011-12-17
0,-19.0,-6.0,-12.0,0.762,0.446,0.308,1,4.0,-18.0,-4.0,0.852,0.455,0.389,1,2011-12-17
1,19.0,6.0,12.0,0.7809999999999999,0.5,0.387,0,-8.0,-11.0,3.0,0.857,0.435,0.2269999999999999,1,2011-12-17
0,-5.0,-10.0,-2.0,0.875,0.45,0.4,0,-12.0,-11.0,-5.0,0.75,0.341,0.296,0,2011-12-17
1,10.0,1.0,-1.0,0.667,0.5,0.423,0,-4.0,5.0,-3.0,0.84,0.4270000000000001,0.313,0,2011-12-18
0,-18.0,-7.0,-4.0,0.647,0.4379999999999999,0.125,0,-10.0,-8.0,2.0,0.7,0.493,0.467,0,2011-12-18
0,-10.0,-1.0,1.0,0.606,0.472,0.304,0,-3.0,-7.0,-4.0,0.818,0.433,0.263,1,2011-12-18
0,-36.0,-1.0,-16.0,0.731,0.3779999999999999,0.208,1,7.0,-2.0,11.0,0.7040000000000001,0.5429999999999999,0.2,0,2011-12-19
0,-7.0,2.0,-7.0,0.8079999999999999,0.4429999999999999,0.238,1,4.0,0.0,10.0,0.8079999999999999,0.506,0.5329999999999999,1,2011-12-19
1,11.0,0.0,11.0,0.813,0.5,0.3,0,-20.0,0.0,-20.0,0.72,0.365,0.091,1,2011-12-19
1,9.0,2.0,6.0,0.857,0.493,0.429,0,-9.0,-2.0,-6.0,0.632,0.337,0.3329999999999999,1,2011-12-20
0,-3.0,-13.0,0.0,0.81,0.462,0.444,1,3.0,-5.0,4.0,0.828,0.402,0.421,1,2011-12-20
1,14.0,12.0,-4.0,0.8290000000000001,0.564,0.476,0,-14.0,-12.0,4.0,0.75,0.38,0.4,1,2011-12-20
0,-11.0,-15.0,-4.0,0.6970000000000001,0.4479999999999999,0.4639999999999999,1,11.0,15.0,4.0,0.7390000000000001,0.494,0.286,1,2011-12-20
1,4.0,4.0,2.0,0.679,0.352,0.158,0,-4.0,-4.0,-2.0,0.657,0.377,0.316,0,2011-12-20
1,25.0,7.0,14.0,0.81,0.506,0.471,0,-25.0,-7.0,-14.0,0.852,0.3289999999999999,0.2,1,2011-12-20
0,-14.0,-18.0,-9.0,0.619,0.354,0.143,1,14.0,18.0,9.0,0.645,0.476,0.15,1,2011-12-21
1,9.0,-9.0,2.0,0.68,0.405,0.2689999999999999,0,-9.0,9.0,-2.0,0.6,0.478,0.143,1,2011-12-21
0,-21.0,-12.0,-2.0,0.679,0.3929999999999999,0.35,1,21.0,12.0,2.0,0.8240000000000001,0.474,0.625,0,2011-12-21
0,-20.0,8.0,-7.0,0.8059999999999999,0.416,0.083,1,20.0,-8.0,7.0,0.9,0.5579999999999999,0.261,1,2011-12-21
1,7.0,-8.0,-7.0,0.8079999999999999,0.451,0.2,0,-7.0,8.0,7.0,0.667,0.5,0.286,1,2011-12-21
0,-33.0,-11.0,-6.0,0.75,0.354,0.355,1,33.0,11.0,6.0,0.885,0.5870000000000001,0.412,1,2011-12-21
1,19.0,-7.0,3.0,0.8079999999999999,0.488,0.4639999999999999,0,-19.0,7.0,-3.0,0.6829999999999999,0.4479999999999999,0.4379999999999999,1,2011-12-21
1,1.0,-4.0,-1.0,0.7390000000000001,0.3939999999999999,0.429,0,-1.0,4.0,1.0,0.923,0.384,0.368,1,2011-12-21
0,-17.0,-11.0,-6.0,0.71,0.446,0.25,1,17.0,11.0,6.0,0.632,0.527,0.318,0,2011-12-22
0,-2.0,-4.0,2.0,0.778,0.392,0.077,1,2.0,4.0,-2.0,0.741,0.355,0.3329999999999999,1,2011-12-22
0,-4.0,5.0,2.0,0.71,0.3879999999999999,0.176,1,5.0,-17.0,2.0,0.667,0.482,0.4,0,2011-12-25
0,-5.0,17.0,-2.0,0.7859999999999999,0.5479999999999999,0.5,1,8.0,1.0,14.0,0.8,0.506,0.2,0,2011-12-25
0,-4.0,-12.0,4.0,0.846,0.418,0.286,0,-4.0,-3.0,-11.0,0.736,0.414,0.231,0,2011-12-25
1,6.0,2.0,-1.0,0.606,0.337,0.267,1,8.0,-10.0,5.0,0.735,0.391,0.286,1,2011-12-25
1,4.0,12.0,-4.0,0.636,0.43,0.214,1,4.0,3.0,11.0,0.556,0.5,0.296,1,2011-12-25
0,-19.0,5.0,-5.0,0.708,0.39,0.238,1,1.0,-1.0,-1.0,0.643,0.4039999999999999,0.467,1,2011-12-26
0,-3.0,-12.0,4.0,0.813,0.354,0.318,1,7.0,3.0,4.0,0.773,0.417,0.4379999999999999,1,2011-12-26
1,4.0,-5.0,-2.0,0.618,0.451,0.556,0,-1.0,1.0,1.0,0.55,0.474,0.25,1,2011-12-26
0,-25.0,-14.0,-6.0,0.625,0.3670000000000001,0.304,1,15.0,4.0,4.0,0.706,0.434,0.5,0,2011-12-26
1,2.0,1.0,4.0,0.741,0.515,0.5,0,-15.0,-4.0,-4.0,0.778,0.3779999999999999,0.2,1,2011-12-26
1,1.0,7.0,-5.0,0.8079999999999999,0.414,0.4,1,8.0,-2.0,3.0,0.731,0.472,0.526,0,2011-12-26
0,-8.0,-1.0,-14.0,0.7390000000000001,0.368,0.286,1,1.0,3.0,-8.0,0.909,0.371,0.444,1,2011-12-26
0,-1.0,-3.0,8.0,0.5479999999999999,0.416,0.348,0,-8.0,10.0,-5.0,0.667,0.324,0.059,0,2011-12-26
0,-8.0,2.0,-3.0,0.8079999999999999,0.37,0.286,0,-2.0,-1.0,-4.0,0.88,0.442,0.278,1,2011-12-26
0,-17.0,-20.0,-2.0,0.667,0.4,0.273,0,-1.0,-7.0,5.0,0.391,0.4379999999999999,0.263,1,2011-12-26
0,-7.0,-3.0,-4.0,0.759,0.35,0.111,0,-6.0,-2.0,1.0,0.5,0.402,0.154,0,2011-12-26
0,-11.0,-20.0,5.0,0.767,0.3779999999999999,0.321,1,25.0,14.0,6.0,0.805,0.429,0.278,0,2011-12-26
1,6.0,19.0,4.0,0.8,0.395,0.231,1,17.0,20.0,2.0,0.889,0.407,0.154,0,2011-12-27
1,11.0,20.0,-5.0,0.6940000000000001,0.487,0.5710000000000001,0,-2.0,10.0,11.0,0.774,0.513,0.4,1,2011-12-27
0,-1.0,-13.0,-6.0,0.826,0.405,0.348,0,-4.0,-2.0,4.0,0.731,0.4479999999999999,0.136,1,2011-12-27
1,4.0,3.0,3.0,0.7829999999999999,0.412,0.474,1,9.0,-5.0,-5.0,0.6,0.467,0.5,1,2011-12-27
0,-9.0,5.0,5.0,0.8420000000000001,0.42,0.063,1,3.0,12.0,-4.0,0.7140000000000001,0.413,0.313,1,2011-12-27
1,8.0,8.0,14.0,0.846,0.532,0.429,1,12.0,13.0,3.0,0.8,0.368,0.467,0,2011-12-28
1,1.0,13.0,6.0,0.762,0.442,0.211,1,8.0,10.0,2.0,0.7140000000000001,0.56,0.6,0,2011-12-28
1,36.0,15.0,14.0,0.857,0.442,0.522,0,-6.0,-19.0,-4.0,0.618,0.419,0.143,1,2011-12-28
0,-12.0,-13.0,-3.0,0.857,0.36,0.368,0,-8.0,-8.0,-14.0,0.7140000000000001,0.412,0.3,0,2011-12-28
1,22.0,10.0,-1.0,0.794,0.494,0.37,0,-25.0,0.0,3.0,0.706,0.322,0.077,1,2011-12-28
1,13.0,-5.0,5.0,0.682,0.3979999999999999,0.303,1,19.0,-5.0,5.0,0.605,0.457,0.348,1,2011-12-28
0,-13.0,5.0,-5.0,0.579,0.466,0.429,1,4.0,2.0,-4.0,0.935,0.449,0.313,0,2011-12-28
1,1.0,2.0,-13.0,0.619,0.4429999999999999,0.125,0,-8.0,-10.0,-2.0,0.778,0.514,0.632,1,2011-12-28
1,8.0,-11.0,6.0,0.742,0.4679999999999999,0.267,1,2.0,-10.0,-11.0,0.794,0.473,0.45,1,2011-12-28
0,-1.0,-2.0,13.0,0.789,0.395,0.2,0,-4.0,-3.0,-3.0,0.789,0.482,0.421,0,2011-12-28
1,9.0,-6.0,-7.0,0.7,0.53,0.409,0,-36.0,-15.0,-14.0,0.8079999999999999,0.31,0.208,1,2011-12-29
0,-9.0,6.0,7.0,0.85,0.439,0.222,1,25.0,13.0,10.0,1.0,0.563,0.526,1,2011-12-29
1,3.0,-8.0,3.0,0.789,0.377,0.4,0,-22.0,-10.0,1.0,0.778,0.421,0.296,1,2011-12-29
0,-22.0,-2.0,-14.0,0.636,0.3779999999999999,0.188,0,-8.0,11.0,-6.0,0.682,0.415,0.3329999999999999,0,2011-12-29
1,22.0,2.0,14.0,0.7859999999999999,0.447,0.1669999999999999,1,17.0,6.0,4.0,0.731,0.535,0.316,1,2011-12-29
1,25.0,0.0,-3.0,0.8109999999999999,0.423,0.375,0,-14.0,-16.0,-5.0,0.72,0.4,0.19,1,2011-12-29
0,-25.0,-13.0,-10.0,0.758,0.392,0.35,1,10.0,-1.0,12.0,0.762,0.5379999999999999,0.5,0,2011-12-30
0,-17.0,-6.0,-4.0,0.68,0.481,0.4379999999999999,1,20.0,9.0,7.0,0.778,0.477,0.412,1,2011-12-30
1,3.0,-9.0,10.0,0.8,0.426,0.125,0,-18.0,-13.0,-5.0,0.773,0.39,0.375,1,2011-12-30
0,-2.0,0.0,6.0,0.81,0.422,0.346,0,-5.0,-2.0,1.0,0.5379999999999999,0.456,0.4,1,2011-12-30
0,-3.0,8.0,-3.0,0.758,0.391,0.125,1,20.0,0.0,9.0,0.769,0.506,0.346,1,2011-12-30
1,19.0,11.0,0.0,0.84,0.456,0.3329999999999999,0,-20.0,-9.0,-7.0,0.833,0.413,0.182,0,2011-12-30
0,-1.0,23.0,3.0,0.625,0.476,0.389,1,16.0,4.0,8.0,0.52,0.444,0.429,0,2011-12-30
0,-3.0,9.0,-10.0,0.733,0.4,0.429,1,1.0,-23.0,-3.0,0.821,0.462,0.1669999999999999,0,2011-12-30
0,-19.0,-11.0,0.0,0.722,0.3720000000000001,0.412,0,-16.0,-14.0,-12.0,0.727,0.444,0.429,1,2011-12-30
1,18.0,13.0,5.0,0.8,0.4270000000000001,0.391,0,-16.0,-4.0,-8.0,0.667,0.377,0.353,1,2011-12-30
1,5.0,2.0,-1.0,0.8640000000000001,0.395,0.4379999999999999,1,16.0,14.0,12.0,0.818,0.5710000000000001,0.583,1,2011-12-30
1,17.0,8.0,8.0,0.636,0.521,0.563,0,-9.0,-20.0,-3.0,0.848,0.402,0.2,1,2011-12-31
0,-11.0,5.0,-7.0,0.933,0.43,0.188,1,7.0,11.0,2.0,0.75,0.3829999999999999,0.2,1,2011-12-31
0,-20.0,-9.0,-4.0,0.778,0.43,0.379,1,7.0,-2.0,2.0,0.711,0.481,0.267,1,2011-12-31
0,-10.0,1.0,-12.0,0.588,0.422,0.471,0,-17.0,-8.0,-8.0,0.8290000000000001,0.313,0.273,0,2011-12-31
0,-20.0,0.0,-9.0,0.65,0.376,0.118,1,3.0,1.0,-2.0,0.7879999999999999,0.4429999999999999,0.375,1,2011-12-31
1,14.0,16.0,5.0,0.667,0.455,0.375,0,-3.0,-1.0,2.0,0.7240000000000001,0.481,0.308,0,2011-12-31
1,2.0,0.0,-6.0,0.75,0.5870000000000001,0.429,1,15.0,-10.0,8.0,0.909,0.423,0.304,1,2011-12-31
0,-3.0,-14.0,-2.0,0.636,0.425,0.2689999999999999,1,3.0,14.0,2.0,0.8,0.4529999999999999,0.083,1,2012-01-01
0,-22.0,8.0,-11.0,0.634,0.349,0.273,0,-15.0,10.0,-8.0,0.821,0.289,0.214,1,2012-01-01
1,13.0,14.0,3.0,0.853,0.5,0.412,1,20.0,9.0,4.0,0.6970000000000001,0.563,0.0,1,2012-01-01
0,-2.0,7.0,-8.0,0.6,0.47,0.379,1,13.0,2.0,1.0,0.737,0.444,0.28,1,2012-01-01
1,21.0,8.0,4.0,0.583,0.44,0.429,0,-13.0,-2.0,-1.0,0.778,0.4579999999999999,0.429,1,2012-01-01
0,-7.0,-11.0,-2.0,0.581,0.386,0.2,0,-7.0,2.0,-2.0,0.929,0.4629999999999999,0.45,1,2012-01-01
0,-21.0,-15.0,-7.0,0.737,0.353,0.389,1,11.0,-5.0,7.0,1.0,0.522,0.4379999999999999,0,2012-01-01
0,-13.0,-14.0,-3.0,0.6,0.513,0.467,1,9.0,20.0,3.0,0.913,0.519,0.4,1,2012-01-01
1,2.0,-7.0,8.0,0.5710000000000001,0.495,0.214,0,-21.0,-8.0,-4.0,0.778,0.361,0.3329999999999999,1,2012-01-01
0,-16.0,-4.0,-8.0,0.75,0.38,0.318,0,-8.0,-13.0,-8.0,0.821,0.395,0.3329999999999999,0,2012-01-02
1,22.0,-8.0,11.0,0.889,0.449,0.357,0,-6.0,0.0,3.0,0.931,0.457,0.385,0,2012-01-02
1,39.0,7.0,13.0,0.8390000000000001,0.6,0.636,0,-11.0,-5.0,-10.0,0.625,0.4379999999999999,0.25,0,2012-01-02
1,8.0,13.0,8.0,0.769,0.476,0.5329999999999999,1,6.0,0.0,-3.0,0.667,0.493,0.444,1,2012-01-02
1,17.0,19.0,-2.0,0.708,0.424,0.455,1,15.0,2.0,15.0,0.71,0.486,0.625,1,2012-01-02
0,-17.0,-19.0,2.0,0.81,0.377,0.292,1,10.0,8.0,6.0,0.889,0.532,0.409,1,2012-01-02
1,9.0,0.0,2.0,0.838,0.465,0.111,1,21.0,15.0,7.0,0.64,0.534,0.4,1,2012-01-02
0,-15.0,-2.0,-15.0,0.84,0.371,0.125,0,-16.0,19.0,8.0,0.5,0.4039999999999999,0.0,1,2012-01-02
0,-10.0,-8.0,-6.0,0.826,0.3979999999999999,0.308,0,-28.0,0.0,-9.0,0.583,0.382,0.235,1,2012-01-02
1,8.0,2.0,11.0,0.652,0.5,0.417,0,-8.0,-2.0,-11.0,0.87,0.41,0.125,1,2012-01-02
0,-9.0,0.0,-2.0,0.667,0.3979999999999999,0.174,1,11.0,5.0,10.0,0.769,0.4629999999999999,0.474,1,2012-01-03
0,-40.0,-15.0,-11.0,0.7859999999999999,0.31,0.111,1,16.0,-19.0,-8.0,0.857,0.412,0.348,1,2012-01-03
0,-13.0,0.0,-9.0,0.769,0.4029999999999999,0.263,0,-5.0,8.0,-5.0,0.818,0.423,0.267,0,2012-01-03
1,40.0,15.0,11.0,0.7240000000000001,0.4639999999999999,0.385,1,8.0,0.0,-4.0,0.65,0.476,0.563,1,2012-01-03
1,16.0,4.0,8.0,0.545,0.487,0.615,0,-39.0,-7.0,-13.0,0.667,0.38,0.3329999999999999,1,2012-01-03
1,4.0,-1.0,-2.0,0.652,0.487,0.3329999999999999,0,-5.0,-11.0,-3.0,0.636,0.42,0.263,1,2012-01-03
0,-10.0,-8.0,8.0,0.81,0.439,0.35,0,-11.0,-13.0,4.0,0.6,0.5,0.412,1,2012-01-04
1,5.0,-8.0,5.0,0.625,0.48,0.25,0,-9.0,-15.0,2.0,0.857,0.4270000000000001,0.355,1,2012-01-04
1,5.0,11.0,3.0,0.778,0.3979999999999999,0.211,0,-17.0,-8.0,-7.0,0.826,0.41,0.375,1,2012-01-04
1,13.0,0.0,9.0,0.85,0.488,0.313,1,11.0,13.0,-4.0,0.762,0.4479999999999999,0.348,1,2012-01-04
0,-8.0,0.0,4.0,0.679,0.466,0.385,1,14.0,2.0,11.0,0.722,0.526,0.619,1,2012-01-04
0,-4.0,1.0,2.0,0.813,0.5,0.3,1,28.0,0.0,9.0,0.581,0.494,0.55,0,2012-01-04
1,11.0,11.0,-1.0,0.758,0.5,0.25,1,2.0,3.0,-3.0,0.769,0.3379999999999999,0.235,0,2012-01-04
0,-5.0,-5.0,-7.0,0.76,0.359,0.286,0,-14.0,5.0,-5.0,0.895,0.444,0.286,0,2012-01-04
1,8.0,1.0,14.0,0.667,0.4579999999999999,0.5,0,-14.0,-2.0,-11.0,0.8079999999999999,0.371,0.25,1,2012-01-04
0,-11.0,-11.0,1.0,0.667,0.444,0.364,0,-8.0,-1.0,-14.0,0.826,0.422,0.273,1,2012-01-04
1,5.0,5.0,7.0,0.7929999999999999,0.441,0.412,1,14.0,-5.0,5.0,0.5770000000000001,0.5,0.476,1,2012-01-04
1,10.0,8.0,-8.0,0.8,0.5770000000000001,0.5710000000000001,1,17.0,8.0,7.0,0.688,0.5489999999999999,0.25,0,2012-01-04
0,-2.0,-3.0,3.0,0.56,0.35,0.267,1,35.0,6.0,13.0,0.929,0.525,0.381,0,2012-01-05
1,6.0,8.0,5.0,0.708,0.474,0.588,1,9.0,11.0,12.0,0.667,0.418,0.364,1,2012-01-05
0,-27.0,-14.0,-19.0,0.875,0.3229999999999999,0.095,0,-12.0,-2.0,-8.0,0.813,0.305,0.095,1,2012-01-05
1,10.0,6.0,-2.0,0.8059999999999999,0.447,0.4,1,9.0,15.0,-2.0,0.778,0.526,0.357,1,2012-01-05
1,12.0,2.0,8.0,0.643,0.485,0.231,1,4.0,-4.0,1.0,0.84,0.413,0.3329999999999999,1,2012-01-06
0,-11.0,8.0,-5.0,0.815,0.4679999999999999,0.0,0,-6.0,-8.0,-5.0,0.632,0.4629999999999999,0.45,1,2012-01-06
0,-9.0,-11.0,-12.0,0.667,0.451,0.294,1,11.0,-8.0,5.0,0.769,0.461,0.417,1,2012-01-06
0,-4.0,4.0,-1.0,0.542,0.402,0.3329999999999999,0,-15.0,2.0,-7.0,0.846,0.296,0.304,0,2012-01-06
1,19.0,11.0,9.0,0.619,0.493,0.375,0,-35.0,-6.0,-13.0,0.769,0.348,0.263,0,2012-01-06
0,-8.0,4.0,-1.0,0.8,0.4429999999999999,0.3,1,27.0,14.0,19.0,0.682,0.605,0.3329999999999999,0,2012-01-06
1,15.0,-2.0,7.0,0.769,0.4679999999999999,0.37,0,-19.0,-11.0,-9.0,0.6,0.405,0.2,0,2012-01-06
0,-10.0,-6.0,2.0,0.762,0.434,0.25,0,-28.0,0.0,-15.0,0.706,0.461,0.4379999999999999,1,2012-01-06
0,-18.0,-10.0,-15.0,0.833,0.366,0.1669999999999999,0,-8.0,3.0,-8.0,0.75,0.494,0.379,0,2012-01-06
1,18.0,10.0,15.0,0.68,0.4589999999999999,0.421,1,16.0,2.0,13.0,0.667,0.526,0.417,0,2012-01-06
1,8.0,-3.0,8.0,0.81,0.5529999999999999,0.636,0,-7.0,-5.0,-3.0,0.674,0.3829999999999999,0.273,0,2012-01-06
1,8.0,-4.0,1.0,0.833,0.477,0.25,0,-16.0,-2.0,-13.0,0.833,0.409,0.1669999999999999,1,2012-01-06
1,6.0,3.0,6.0,0.688,0.442,0.35,1,14.0,9.0,12.0,0.765,0.442,0.5710000000000001,1,2012-01-07
1,13.0,12.0,1.0,0.833,0.4,0.5710000000000001,0,-6.0,-3.0,-6.0,0.6920000000000001,0.46,0.389,1,2012-01-07
1,12.0,5.0,2.0,0.741,0.3879999999999999,0.484,1,7.0,5.0,3.0,0.7829999999999999,0.441,0.286,0,2012-01-07
0,-23.0,-7.0,-5.0,0.7859999999999999,0.36,0.0,1,3.0,5.0,4.0,0.7140000000000001,0.4379999999999999,0.3329999999999999,0,2012-01-07
1,23.0,7.0,5.0,0.813,0.4589999999999999,0.278,0,-12.0,-5.0,-2.0,0.684,0.452,0.353,1,2012-01-07
0,-15.0,1.0,-1.0,0.7040000000000001,0.462,0.231,1,15.0,-1.0,1.0,0.76,0.525,0.429,0,2012-01-07
1,22.0,-10.0,11.0,0.563,0.395,0.485,1,8.0,1.0,5.0,0.773,0.4679999999999999,0.238,1,2012-01-07
0,-22.0,10.0,-11.0,0.762,0.351,0.053,0,-8.0,-1.0,-5.0,0.8,0.4679999999999999,0.471,1,2012-01-07
1,28.0,0.0,15.0,0.708,0.573,0.375,0,-3.0,-24.0,10.0,0.619,0.513,0.474,1,2012-01-07
0,-7.0,-13.0,-8.0,0.526,0.494,0.286,1,9.0,-3.0,1.0,0.667,0.507,0.25,0,2012-01-07
1,7.0,13.0,8.0,0.69,0.481,0.273,0,-9.0,3.0,-1.0,0.7140000000000001,0.413,0.235,1,2012-01-08
1,25.0,9.0,4.0,0.84,0.4679999999999999,0.35,0,-6.0,5.0,1.0,0.815,0.363,0.3,1,2012-01-08
1,3.0,3.0,-5.0,0.8640000000000001,0.424,0.3329999999999999,1,4.0,5.0,2.0,0.778,0.551,0.45,1,2012-01-08
0,-3.0,-5.0,-4.0,0.615,0.482,0.429,0,-11.0,-2.0,-5.0,0.677,0.392,0.2,0,2012-01-08
0,-25.0,-9.0,-4.0,0.7140000000000001,0.325,0.105,1,11.0,2.0,5.0,0.727,0.4629999999999999,0.471,1,2012-01-08
1,3.0,24.0,-10.0,0.833,0.407,0.19,0,-14.0,-9.0,-12.0,0.762,0.4,0.35,0,2012-01-08
0,-35.0,-3.0,-5.0,0.583,0.318,0.083,1,21.0,-1.0,7.0,0.733,0.45,0.385,1,2012-01-09
1,35.0,3.0,5.0,0.741,0.434,0.238,1,22.0,-3.0,3.0,0.731,0.506,0.222,1,2012-01-09
0,-11.0,-2.0,-3.0,0.75,0.337,0.303,1,15.0,-12.0,11.0,1.0,0.5660000000000001,0.75,0,2012-01-09
1,23.0,7.0,9.0,0.85,0.47,0.286,0,-22.0,3.0,-3.0,0.667,0.326,0.313,1,2012-01-09
0,-15.0,12.0,-11.0,0.8,0.439,0.429,0,-23.0,-7.0,-9.0,0.591,0.3720000000000001,0.346,1,2012-01-09
0,-4.0,-5.0,-2.0,0.654,0.568,0.5,0,-15.0,4.0,-5.0,0.821,0.406,0.545,0,2012-01-09
1,10.0,5.0,1.0,0.737,0.5,0.353,0,-7.0,2.0,-8.0,0.75,0.521,0.15,1,2012-01-10
0,-21.0,1.0,-7.0,0.563,0.345,0.3,1,10.0,5.0,2.0,0.929,0.442,0.158,1,2012-01-10
0,-24.0,-4.0,-5.0,0.7859999999999999,0.3939999999999999,0.25,1,15.0,-4.0,5.0,0.828,0.4320000000000001,0.421,0,2012-01-10
0,-16.0,2.0,-7.0,0.667,0.43,0.2,0,-12.0,-6.0,-5.0,0.76,0.417,0.583,1,2012-01-10
0,-8.0,-19.0,-1.0,0.5,0.409,0.111,1,12.0,6.0,5.0,0.862,0.507,0.368,0,2012-01-10
0,-10.0,-5.0,-2.0,0.7879999999999999,0.3379999999999999,0.292,1,24.0,4.0,5.0,0.84,0.4589999999999999,0.188,0,2012-01-10
1,1.0,1.0,6.0,0.7140000000000001,0.395,0.25,0,-20.0,4.0,-10.0,0.708,0.3670000000000001,0.125,1,2012-01-10
1,20.0,-4.0,10.0,0.889,0.413,0.261,1,6.0,-5.0,-1.0,0.65,0.449,0.211,1,2012-01-10
1,8.0,19.0,1.0,0.667,0.473,0.316,1,16.0,-2.0,7.0,0.765,0.5579999999999999,0.455,1,2012-01-10
0,-1.0,-1.0,-6.0,0.917,0.414,0.368,1,11.0,2.0,3.0,0.833,0.5,0.3329999999999999,1,2012-01-10
0,-4.0,-1.0,5.0,0.8,0.415,0.368,0,-3.0,-3.0,5.0,0.933,0.4370000000000001,0.357,0,2012-01-10
0,-8.0,5.0,-3.0,0.708,0.446,0.261,0,-5.0,-4.0,-7.0,0.65,0.4589999999999999,0.182,1,2012-01-11
1,8.0,-5.0,3.0,0.813,0.514,0.357,1,7.0,-2.0,8.0,0.645,0.425,0.313,0,2012-01-11
1,8.0,-5.0,11.0,0.69,0.5920000000000001,0.3,1,16.0,14.0,9.0,0.826,0.488,0.118,0,2012-01-11
0,-13.0,-5.0,-7.0,0.7140000000000001,0.408,0.348,0,-5.0,7.0,-2.0,0.857,0.4679999999999999,0.5,1,2012-01-11
0,-3.0,5.0,-2.0,0.563,0.6,0.286,1,12.0,13.0,2.0,0.75,0.386,0.353,1,2012-01-11
1,11.0,17.0,6.0,0.667,0.531,0.55,1,15.0,-5.0,-1.0,0.529,0.488,0.308,1,2012-01-11
0,-13.0,-12.0,-1.0,0.708,0.3939999999999999,0.357,1,14.0,7.0,11.0,0.741,0.551,0.267,0,2012-01-11
1,4.0,1.0,-5.0,0.75,0.38,0.1,1,27.0,3.0,14.0,0.684,0.5660000000000001,0.385,1,2012-01-11
0,-10.0,-5.0,-1.0,0.733,0.366,0.308,1,5.0,-7.0,2.0,0.684,0.5379999999999999,0.429,1,2012-01-11
0,-15.0,5.0,1.0,0.8240000000000001,0.395,0.2,0,-27.0,-3.0,-14.0,0.619,0.395,0.211,0,2012-01-11
1,13.0,5.0,7.0,0.7140000000000001,0.52,0.6,1,5.0,12.0,-2.0,0.813,0.4589999999999999,0.4,0,2012-01-11
0,-12.0,2.0,-11.0,0.7040000000000001,0.375,0.385,0,-12.0,-13.0,-2.0,0.818,0.341,0.077,1,2012-01-12
1,3.0,-5.0,2.0,0.9,0.518,0.643,0,-14.0,-7.0,-11.0,0.8,0.435,0.462,1,2012-01-12
0,-5.0,-12.0,2.0,0.6,0.4589999999999999,0.417,1,6.0,9.0,3.0,0.789,0.416,0.273,1,2012-01-12
0,-16.0,-14.0,-9.0,0.667,0.425,0.35,0,-8.0,5.0,-11.0,0.721,0.449,0.2,0,2012-01-12
1,5.0,4.0,7.0,0.867,0.4,0.3329999999999999,1,3.0,10.0,2.0,0.474,0.586,0.593,0,2012-01-12
0,-11.0,-8.0,1.0,0.7,0.4529999999999999,0.381,0,-8.0,-8.0,-6.0,0.75,0.518,0.5710000000000001,0,2012-01-13
1,3.0,0.0,-5.0,0.8420000000000001,0.4270000000000001,0.444,1,11.0,8.0,-1.0,0.619,0.4379999999999999,0.526,1,2012-01-13
1,8.0,8.0,6.0,0.8,0.595,0.611,0,-6.0,5.0,-4.0,0.588,0.395,0.313,1,2012-01-13
1,5.0,8.0,-1.0,0.56,0.4429999999999999,0.375,1,9.0,0.0,7.0,1.0,0.474,0.5,1,2012-01-13
1,6.0,-6.0,4.0,0.706,0.457,0.313,0,-3.0,-10.0,-2.0,0.923,0.477,0.4,1,2012-01-13
0,-10.0,6.0,1.0,0.706,0.45,0.063,0,-11.0,-17.0,-6.0,0.813,0.423,0.364,0,2012-01-13
0,-7.0,-4.0,7.0,0.81,0.425,0.3,1,12.0,-2.0,11.0,0.75,0.4589999999999999,0.429,0,2012-01-13
0,-5.0,-8.0,1.0,0.7190000000000001,0.4529999999999999,0.364,1,14.0,16.0,5.0,0.563,0.3670000000000001,0.25,0,2012-01-13
